magazine_title,issue_date,repository,issue_url,downloadable_pdf,ocr_available,pages,ads_present,masthead_present,departments_detected,target_audience,notes
MAD Magazine,1968-12-01,Internet Archive,https://archive.org/details/mad-magazine-123-1968,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 123 1968
MAD Magazine,1969-01-01,Internet Archive,https://archive.org/details/mad-magazine-124-1969,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 124 1969
MAD Magazine,1969-12-09,Internet Archive,https://archive.org/details/mad-magazine-1969,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 1969
MAD Magazine,1970-10-01,Internet Archive,https://archive.org/details/mad-magazine-138-1970,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 138 1970
MAD Magazine,1970-12-13,Internet Archive,https://archive.org/details/mad-magazine-1970,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 1970
MAD Magazine,1971-09-01,Internet Archive,https://archive.org/details/mad-magazine-special-005-1971,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Special 005 1971
MAD Magazine,1972-06-01,Internet Archive,https://archive.org/details/mad-magazine-special-008-1972,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Special 008 1972
MAD Magazine,1972-08-01,Internet Archive,https://archive.org/details/mad-magazine-special-009-1972,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Special 009 1972
MAD Magazine,1972-09-01,Internet Archive,https://archive.org/details/mad-magazine-153-1972,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 153 1972
MAD Magazine,1973-01-01,Internet Archive,https://archive.org/details/mad-magazine-156-1973,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 156 1973
MAD Magazine,1973-03-01,Internet Archive,https://archive.org/details/mad-magazine-157-1973,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 157 1973
MAD Magazine,1973-06-01,Internet Archive,https://archive.org/details/mad-magazine-159-1973,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 159 1973
MAD Magazine,1973-06-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-011-1973,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 011 1973
MAD Magazine,1973-06-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-011-1973-rescan,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 011 1973 Rescan
MAD Magazine,1973-09-01,Internet Archive,https://archive.org/details/mad-magazine-161-1973,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 161 1973
MAD Magazine,1973-10-01,Internet Archive,https://archive.org/details/mad-magazine-162-1973,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 162 1973
MAD Magazine,1973-12-01,Internet Archive,https://archive.org/details/mad-magazine-163-1973,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 163 1973
MAD Magazine,1974-01-01,Internet Archive,https://archive.org/details/mad-magazine-164-1974,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 164 1974
MAD Magazine,1974-04-01,Internet Archive,https://archive.org/details/mad-magazine-166-1974,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 166 1974
MAD Magazine,1974-06-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-014-1974,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 014 1974
MAD Magazine,1974-06-30,Internet Archive,https://archive.org/details/mad-magazine-super-special-013-1974,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 013 1974
MAD Magazine,1974-07-01,Internet Archive,https://archive.org/details/mad-magazine-168-1974,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 168 1974
MAD Magazine,1974-09-01,Internet Archive,https://archive.org/details/mad-magazine-169-1974,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 169 1974
MAD Magazine,1974-10-01,Internet Archive,https://archive.org/details/mad-magazine-170-1974,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 170 1974
MAD Magazine,1974-12-01,Internet Archive,https://archive.org/details/mad-magazine-171-1974,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 171 1974
MAD Magazine,1975-01-01,Internet Archive,https://archive.org/details/mad-magazine-172-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 172 1975
MAD Magazine,1975-03-01,Internet Archive,https://archive.org/details/mad-magazine-173-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 173 1975
MAD Magazine,1975-06-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-017-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 017 1975
MAD Magazine,1975-06-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-018-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 018 1975
MAD Magazine,1975-06-30,Internet Archive,https://archive.org/details/mad-magazine-super-special-016-1975_202204,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 016 1975
MAD Magazine,1975-07-01,Internet Archive,https://archive.org/details/mad-magazine-176-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 176 1975
MAD Magazine,1975-09-01,Internet Archive,https://archive.org/details/mad-magazine-177-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 177 1975
MAD Magazine,1975-10-01,Internet Archive,https://archive.org/details/mad-magazine-178-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 178 1975
MAD Magazine,1975-12-01,Internet Archive,https://archive.org/details/mad-magazine-174-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 174 1975
MAD Magazine,1975-12-01,Internet Archive,https://archive.org/details/mad-magazine-179-1975,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 179 1975
MAD Magazine,1976-01-01,Internet Archive,https://archive.org/details/mad-magazine-180-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 180 1976
MAD Magazine,1976-01-31,Internet Archive,https://archive.org/details/mad-magazine-super-special-019-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 019 1976
MAD Magazine,1976-02-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-022-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 022 1976
MAD Magazine,1976-03-01,Internet Archive,https://archive.org/details/mad-magazine-181-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 181 1976
MAD Magazine,1976-04-01,Internet Archive,https://archive.org/details/mad-magazine-182-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 182 1976
MAD Magazine,1976-06-01,Internet Archive,https://archive.org/details/mad-magazine-183-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 183 1976
MAD Magazine,1976-06-01,Internet Archive,https://archive.org/details/mad-magazine-issue-183-june-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Issue 183 (June 1976)
MAD Magazine,1976-06-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-020-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 020 1976
MAD Magazine,1976-07-01,Internet Archive,https://archive.org/details/mad-magazine-184-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 184 1976
MAD Magazine,1976-09-01,Internet Archive,https://archive.org/details/mad-magazine-185-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 185 1976
MAD Magazine,1976-10-01,Internet Archive,https://archive.org/details/mad-magazine-186-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 186 1976
MAD Magazine,1976-12-01,Internet Archive,https://archive.org/details/mad-magazine-187-1976,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 187 1976
MAD Magazine,1977-04-01,Internet Archive,https://archive.org/details/mad-magazine-190-1977,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 190 1977
MAD Magazine,1977-09-01,Internet Archive,https://archive.org/details/british-mad-185,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #185
MAD Magazine,1977-11-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-024-1977,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 024 1977
MAD Magazine,1978-02-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-027-1978,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 027 1978
MAD Magazine,1978-04-01,Internet Archive,https://archive.org/details/british-mad-192,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #192
MAD Magazine,1978-06-01,Internet Archive,https://archive.org/details/mad-magazine-199-1978,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 199 1978
MAD Magazine,1978-06-30,Internet Archive,https://archive.org/details/mad-magazine-super-special-025-1978,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 025 1978
MAD Magazine,1979-12-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-029-1979,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 029 1979
MAD Magazine,1980-01-01,Internet Archive,https://archive.org/details/mexican-mad-v1-29,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Mexican Edition) #29
MAD Magazine,1980-01-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-033-1980-rescan,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 033 1980 Rescan
MAD Magazine,1980-01-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-033-winter-1980,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 033 Winter 1980
MAD Magazine,1980-04-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-030-1980,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 030 1980
MAD Magazine,1980-07-01,Internet Archive,https://archive.org/details/mad-magazine-216-1980,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 216 1980
MAD Magazine,1980-09-01,Internet Archive,https://archive.org/details/argentinian-mad-42,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (Argentinian Edition) #42
MAD Magazine,1980-10-01,Internet Archive,https://archive.org/details/mad-magazine-218-1980,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 218 1980
MAD Magazine,1981-01-01,Internet Archive,https://archive.org/details/mad-magazine-220-1981,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 220 1981
MAD Magazine,1981-03-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-034-1981,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 034 1981
MAD Magazine,1981-08-01,Internet Archive,https://archive.org/details/british-mad-232,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #232
MAD Magazine,1981-09-30,Internet Archive,https://archive.org/details/mad-magazine-super-special-036-1981,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 036 1981
MAD Magazine,1981-10-01,Internet Archive,https://archive.org/details/mad-magazine-226-1981,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 226 1981
MAD Magazine,1981-11-01,Internet Archive,https://archive.org/details/french-mad-2,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (2nd French Edition) #2
MAD Magazine,1981-12-01,Internet Archive,https://archive.org/details/french-mad-3,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (2nd French Edition) #3
MAD Magazine,1981-12-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-037-1981,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 037 1981
MAD Magazine,1982-06-01,Internet Archive,https://archive.org/details/british-mad-242,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #242
MAD Magazine,1982-08-01,Internet Archive,https://archive.org/details/british-mad-244,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #244
MAD Magazine,1982-09-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-040-1982,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 040 1982
MAD Magazine,1983-03-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-046-1984,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 046 1984
MAD Magazine,1983-12-01,Internet Archive,https://archive.org/details/german-mad-v1-176,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st German Edition) #176
MAD Magazine,1983-12-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-045-1983,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 045 1983
MAD Magazine,1984-02-01,Internet Archive,https://archive.org/details/dutch-mad-v1-158,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #158
MAD Magazine,1984-05-01,Internet Archive,https://archive.org/details/dutch-mad-v1-160,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #160
MAD Magazine,1984-05-01,Internet Archive,https://archive.org/details/dutch-mad-v1-161,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #161
MAD Magazine,1984-06-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-047-1984,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 047 1984
MAD Magazine,1984-09-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-048-1984,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 048 1984
MAD Magazine,1984-10-01,Internet Archive,https://archive.org/details/british-mad-270,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #270
MAD Magazine,1985-03-01,Internet Archive,https://archive.org/details/british-mad-275,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #275
MAD Magazine,1985-03-01,Internet Archive,https://archive.org/details/dutch-mad-v1-171,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #171
MAD Magazine,1985-06-01,Internet Archive,https://archive.org/details/british-mad-278,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #278
MAD Magazine,1985-06-01,Internet Archive,https://archive.org/details/mad-magazine-255-1985_202310,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 255 1985
MAD Magazine,1985-06-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-051-1985,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 051 1985
MAD Magazine,1985-07-01,Internet Archive,https://archive.org/details/dutch-mad-v1-174,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #174
MAD Magazine,1985-08-01,Internet Archive,https://archive.org/details/dutch-mad-v1-175,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #175
MAD Magazine,1985-09-01,Internet Archive,https://archive.org/details/dutch-mad-v1-176,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #176
MAD Magazine,1985-09-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-052-1985,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 052 1985
MAD Magazine,1985-09-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-052-1985-rescan,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 052 1985 Rescan
MAD Magazine,1985-11-01,Internet Archive,https://archive.org/details/dutch-mad-v1-178,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #178
MAD Magazine,1986-01-01,Internet Archive,https://archive.org/details/dutch-mad-v1-179,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #179
MAD Magazine,1986-02-01,Internet Archive,https://archive.org/details/dutch-mad-v1-180,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #180
MAD Magazine,1986-03-01,Internet Archive,https://archive.org/details/dutch-mad-v1-181,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #181
MAD Magazine,1986-04-01,Internet Archive,https://archive.org/details/dutch-mad-v1-182,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #182
MAD Magazine,1986-06-01,Internet Archive,https://archive.org/details/dutch-mad-v1-184,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #184
MAD Magazine,1986-06-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-055-1986,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 055 1986
MAD Magazine,1986-10-01,Internet Archive,https://archive.org/details/british-mad-294,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #294
MAD Magazine,1986-12-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-057-1986,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 057 1986
MAD Magazine,1987-01-01,Internet Archive,https://archive.org/details/dutch-mad-v1-189,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #189
MAD Magazine,1987-03-01,Internet Archive,https://archive.org/details/dutch-mad-v1-191,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #191
MAD Magazine,1987-03-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-058-1987,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 058 1987
MAD Magazine,1987-07-01,Internet Archive,https://archive.org/details/british-mad-303,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (British Edition) #303
MAD Magazine,1987-08-01,Internet Archive,https://archive.org/details/dutch-mad-v1-195,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #195
MAD Magazine,1987-09-01,Internet Archive,https://archive.org/details/dutch-mad-v1-196,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #196
MAD Magazine,1987-10-01,Internet Archive,https://archive.org/details/dutch-mad-v1-197,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #197
MAD Magazine,1988-01-01,Internet Archive,https://archive.org/details/dutch-mad-v1-199,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #199
MAD Magazine,1988-03-01,Internet Archive,https://archive.org/details/dutch-mad-v1-201,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #201
MAD Magazine,1988-05-01,Internet Archive,https://archive.org/details/dutch-mad-v1-203,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #203
MAD Magazine,1988-08-01,Internet Archive,https://archive.org/details/dutch-mad-v1-205,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #205
MAD Magazine,1988-09-01,Internet Archive,https://archive.org/details/mad-206,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #206
MAD Magazine,1988-10-01,Internet Archive,https://archive.org/details/dutch-mad-v1-207,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #207
MAD Magazine,1988-11-01,Internet Archive,https://archive.org/details/dutch-mad-v1-208,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #208
MAD Magazine,1989-01-01,Internet Archive,https://archive.org/details/dutch-mad-v1-209,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #209
MAD Magazine,1989-03-01,Internet Archive,https://archive.org/details/dutch-mad-v1-211,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #211
MAD Magazine,1989-04-01,Internet Archive,https://archive.org/details/dutch-mad-v1-212,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1st Dutch Edition) #212
MAD Magazine,1989-06-01,Internet Archive,https://archive.org/details/mad-magazine-u.-s.-issue-287-june-1989_202304,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine (U.S.) Issue # 287 (June 1989)
MAD Magazine,1989-11-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-069-1989,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 069 1989
MAD Magazine,1990-03-15,Internet Archive,https://archive.org/details/mad-magazine-super-special-070-1990,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 070 1990
MAD Magazine,1990-09-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-072-1990,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 072 1990
MAD Magazine,1990-09-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-072-1990-rescan,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 072 1990 RESCAN
MAD Magazine,1991-09-01,Internet Archive,https://archive.org/details/mad-magazine-305-1991,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 305 1991
MAD Magazine,1992-05-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-081-1992,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 081 1992
MAD Magazine,1992-05-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-081-1992-rescan,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 081 1992 Rescan
MAD Magazine,1993-01-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-085-1993,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 085 1993
MAD Magazine,1993-01-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-085-1993-rescan,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 085 1993 Rescan
MAD Magazine,1993-01-01,Internet Archive,https://archive.org/details/mexican-mad-v3-08,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (3rd Mexican Edition) #08
MAD Magazine,1994-09-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-099-1994,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 099 1994
MAD Magazine,1995-01-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-101-1995,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 101 1995
MAD Magazine,1995-03-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-102-1995,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 102 1995
MAD Magazine,1995-06-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-104-1995,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 104 1995
MAD Magazine,1995-07-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-105-1995,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 105 1995
MAD Magazine,1995-10-01,Internet Archive,https://archive.org/details/mad-magazine-super-special-107-1995,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 107 1995
MAD Magazine,2003-09-17,Internet Archive,https://archive.org/details/mad_magazine_vs_the_fbi_2003,true,true,7,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine vs the FBI 2003
MAD Magazine,2004-04-01,Internet Archive,https://archive.org/details/11_20240610,false,false,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine #438 (February 2004)
MAD Magazine,2007-05-01,Internet Archive,https://archive.org/details/german-mad-v2-104,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (2nd German Edition) #104
MAD Magazine,2008-05-01,Internet Archive,https://archive.org/details/german-mad-v2-116,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (2nd German Edition) #116
MAD Magazine,2009-10-01,Internet Archive,https://archive.org/details/mad-501-oct-2009,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 501 (October 2009)
